user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,uid
20.0,random,d1,formal,117.0,52.0,18.0,8.0,0.0,0,1.0,4.5745897,6.0,2.66833,3.0,1.4951198,58927baf-3576-45d6-9c96-338d078f82e7
10.0,rule,d1,formal,164.0,92.0,63.0,3.0,1.0,0,1.0,3.1713092,3.0,2.7214758,2.0,1.1256828,8b59a5a7-b813-480f-9be4-fcb30ef3d634
8.0,static,d1,formal,225.0,79.0,66.0,3.0,1.0,0,1.0,4.1885033,5.0,2.241943,7.0,1.1876299,e98c9d45-fcb4-41d6-8591-b7614d155885
13.0,static,d1,formal,151.0,55.0,38.0,6.0,1.0,0,1.0,5.51772,7.0,8.2607765,7.0,100.96747,ca983e8b-e66a-4f07-bf70-d34549373731
17.0,static,d2,formal,17.0,55.0,47.0,9.0,1.0,0,1.0,2.1223948,6.0,2.17043,2.0,1.0378671,c90cf593-e35f-4f16-97e8-a7414e3c81f6
29.0,rule,d2,formal,193.0,84.0,25.0,9.0,1.0,0,1.0,5.324935,7.0,2.144515,7.0,4.138876,66aa774a-bedf-4c3c-b10d-56a8188588c4
40.0,static,d2,formal,188.0,34.0,16.0,8.0,1.0,0,1.0,8.004796,6.0,2.497472,2.0,5.311001,79442f24-1a54-434e-b13e-8554ace24b77
27.0,rule,d2,formal,94.0,45.0,11.0,5.0,0.0,0,1.0,3.0517209,5.0,10.018833,1.0,1.445154,c61d3953-0b1d-418f-9745-3ec3e4b857f4
31.0,static,d1,formal,70.0,21.0,12.0,3.0,1.0,1,1.0,10.460667,7.0,10.225553,3.0,5.045855,a668b0e7-c5e8-46ec-b14d-98e3b038262d
1.0,none,d2,formal,216.0,76.0,46.0,9.0,0.0,0,1.0,4.183215,6.0,1.727006,2.0,1.8312347,b0c2175a-4378-431b-918e-e7302abae422
33.0,none,d1,formal,144.0,52.0,26.0,9.0,0.0,0,1.0,9.459453,6.0,7.1100097,5.0,1.9892569,3a8bf164-64b2-41d7-8fae-af3d716c7e3c
22.0,static,d1,formal,187.0,42.0,34.0,7.0,1.0,0,1.0,5.63025,5.0,3.620922,4.0,2.137499,e56935a0-a9c3-4b87-bfe1-440736f71eec
7.0,random,d2,formal,201.0,49.0,31.0,8.0,1.0,0,1.0,4.007391,6.0,2.0919652,2.0,1.0215628,d9a9c0bd-c519-410a-9a70-5aa70b5c7d01
26.0,random,d1,formal,117.0,71.0,13.0,3.0,1.0,0,1.0,5.6169643,4.0,2.404173,4.0,3.7475822,9d998def-9224-49d6-8077-663bce5c64a7
24.0,random,d1,formal,66.0,91.0,53.0,3.0,1.0,0,1.0,8.269963,5.0,2.9479802,7.0,1.57253,5debad21-b9de-449e-8d5d-32d62a769633
6.0,none,d1,formal,81.0,96.0,44.0,6.0,0.0,0,1.0,6.2042007,5.0,2.987524,1.0,1.2847319,691b54ae-fd24-422f-8533-c993c6895cad
16.0,random,d1,formal,253.0,43.0,18.0,3.0,1.0,0,1.0,8.221434,2.0,3.4577777,6.0,1.349457,06828638-4cb6-4337-bdea-000d2c2e88ee
2.0,none,d1,formal,113.0,36.0,22.0,7.0,0.0,1,1.0,3.796672,7.0,1.5572028,1.0,1.3642101,ded3367f-522e-454b-8479-a263cae8907b
21.0,none,d2,formal,98.0,47.0,22.0,7.0,0.0,0,1.0,6.4772635,4.0,1.6774223,1.0,1.3257539,3dbb47db-7bf8-40a1-9384-44a47f035832
28.0,rule,d2,formal,200.0,35.0,19.0,8.0,0.0,1,1.0,4.077934,4.0,1.9360971,4.0,1.2969639,d5db9319-ff4a-43ce-a77c-20f038cb1481
34.0,static,d2,formal,31.0,96.0,68.0,6.0,1.0,0,1.0,5.551941,6.0,3.0112042,7.0,1.637821,693f3308-420f-4690-aa1a-665f3176c645
41.0,random,d2,formal,179.0,97.0,36.0,5.0,1.0,0,1.0,8.293762,6.0,2.3567502,1.0,2.271589,d0c0d8ea-46b7-4e6f-b318-34ee0705a645
36.0,rule,d1,formal,59.0,91.0,55.0,4.0,0.0,1,1.0,5.257309,6.0,4.0324087,5.0,1.409229,cd44f80a-eec8-43ed-aa8c-41165bae49ff
35.0,none,d1,formal,150.0,98.0,57.0,5.0,0.0,0,1.0,11.543023,7.0,4.909174,1.0,1.9244092,6e814cc6-2546-4ff3-898c-ddbe0e94a4d9
30.0,static,d1,formal,180.0,21.0,13.0,7.0,1.0,0,1.0,5.768313,6.0,2.660983,4.0,3.278602,1e9e3309-e725-49f0-ab1f-bea8d49d43a6
32.0,rule,d2,formal,260.0,34.0,21.0,8.0,0.0,0,1.0,2.210212,5.0,7.6467037,4.0,2.4109728,c6381b11-1669-4821-a970-5fa3f81b8edf
15.0,none,d1,formal,277.0,39.0,18.0,5.0,0.0,0,1.0,3.3618398,7.0,3.122025,2.0,2.0132327,d8be2d9d-fbe7-442a-93b0-61e7d118a059
23.0,static,d1,formal,25.0,53.0,34.0,7.0,1.0,0,1.0,7.2013893,6.0,6.481826,4.0,9.356088,980a5802-1134-4e12-b178-7106c9e7ed70
14.0,none,d2,formal,220.0,99.0,74.0,5.0,0.0,1,1.0,4.307265,5.0,2.350173,1.0,1.271797,b31c4da9-32e7-4ab9-9d43-32c0aa14e9a5
5.0,none,d2,formal,256.0,62.0,52.0,3.0,0.0,0,1.0,1.8634398,2.0,2.237699,4.0,1.1448939,388a27e2-f421-4ccb-8559-4954e1793343
19.0,random,d1,formal,132.0,39.0,18.0,5.0,0.0,0,1.0,5.33537,5.0,3.655815,1.0,1.2611783,bdae222c-2e5c-487e-b30a-6d6c2ff3ee52
4.0,rule,d1,formal,241.0,53.0,15.0,3.0,0.0,0,1.0,11.464455,6.0,3.1096199,2.0,1.9433291,43e40c95-a718-4d45-ac01-f3aed3e75e4a
25.0,rule,d1,formal,299.0,89.0,23.0,7.0,0.0,0,1.0,4.8422527,3.0,3.317976,3.0,2.146708,f5b7ec8d-273b-4c27-bdfe-86e3560c3ba4
11.0,rule,d1,formal,180.0,66.0,19.0,4.0,0.0,0,1.0,6.9048567,6.0,4.348071,2.0,2.524137,e66303b4-3f17-4097-80d5-f4af0ad8ba18
3.0,rule,d1,formal,56.0,85.0,14.0,9.0,1.0,0,1.0,4.651226,7.0,3.354928,6.0,5.130266,dfbd9384-6f18-45eb-9ff1-5a4f6c004282
18.0,none,d1,formal,87.0,88.0,22.0,4.0,0.0,0,1.0,9.045712,4.0,2.664537,5.0,1.2881892,c83ce2ee-dbbd-40ce-aa9b-e3d8925e63c6
20.0,random,d1,formal,21.0,26.0,17.0,3.0,1.0,1,1.0,3.852407,6.0,5.1150637,3.0,2.868485,3e19e1ee-e207-4ce7-9153-c8f308de31d1
13.0,static,d2,formal,139.0,85.0,45.0,8.0,1.0,1,1.0,6.243517,7.0,2.09211,5.0,1.702179,d7f3a83b-eeff-4c7d-a239-aad7ed622b99
10.0,rule,d1,formal,47.0,84.0,12.0,7.0,0.0,0,1.0,4.944522,3.0,3.145891,2.0,2.6891222,f32eddab-6e91-4fdd-bdc4-71b48b55c2b0
29.0,rule,d1,formal,60.0,22.0,14.0,4.0,0.0,1,1.0,3.451508,5.0,2.35428,3.0,2.5050402,bd67a1a9-52fc-4d70-8fb4-a152b2fcec3e
8.0,static,d1,formal,197.0,96.0,12.0,4.0,1.0,1,1.0,6.235781,5.0,2.501878,6.0,1.773741,0b8a8114-9b38-4290-9a93-a3c85eac3727
17.0,static,d1,formal,56.0,72.0,48.0,7.0,1.0,0,1.0,6.004323,6.0,2.743966,2.0,1.2030258,6bf9b10b-7448-41cb-b386-5ebf97942ae8
27.0,rule,d1,formal,144.0,43.0,31.0,9.0,0.0,0,1.0,3.468373,6.0,2.6671553,1.0,1.2754989,d8432ad2-e234-428e-a873-a7b385229ca1
40.0,static,d2,formal,175.0,45.0,21.0,5.0,1.0,0,1.0,4.412644,6.0,3.5200472,2.0,2.8697178,a9b982d5-38eb-4c7c-ba22-985780c86456
1.0,none,d1,formal,159.0,84.0,71.0,6.0,0.0,0,1.0,4.950073,7.0,1.9203398,3.0,1.3295228,a67c56f2-ea30-4382-b460-0f7f73459bbd
31.0,static,d1,formal,112.0,51.0,11.0,9.0,1.0,0,1.0,9.477259,6.0,5.0285187,2.0,3.5301728,b4cee723-f103-4488-af6d-7caa0f6a8aef
33.0,none,d2,formal,192.0,94.0,79.0,8.0,0.0,0,1.0,4.386968,6.0,1.6116478,4.0,1.280132,20900c27-bfae-4b61-9525-d79a3325afc2
22.0,static,d1,formal,244.0,41.0,25.0,7.0,1.0,0,1.0,10.632396,6.0,3.001984,4.0,2.7059612,f199df94-c465-4456-9c11-dad2bde80071
7.0,random,d2,formal,153.0,83.0,77.0,8.0,1.0,0,1.0,4.2041445,6.0,1.9956548,2.0,1.2303002,09b23483-bd1b-4aae-aa94-66817fc4e806
26.0,random,d1,formal,156.0,65.0,54.0,8.0,0.0,0,1.0,11.472546,5.0,2.25066,4.0,1.9999189,8457a00c-09f4-4aff-9b94-5c3a377e35b6
16.0,random,d2,formal,74.0,66.0,52.0,6.0,1.0,0,1.0,7.892933,4.0,2.5028,4.0,1.554388,f932f8d8-ec83-4400-9062-0e1604410bb5
21.0,none,d1,formal,46.0,74.0,25.0,5.0,0.0,0,1.0,9.212346,5.0,2.761212,1.0,2.9047072,091c9ae6-1899-445a-81ab-33b5e7ac7bd9
6.0,none,d2,formal,94.0,61.0,38.0,3.0,0.0,0,1.0,4.961129,6.0,1.7749851,1.0,1.3293021,c1d1aa95-f5ab-4eea-9f06-a8ea4c327941
24.0,random,d2,formal,101.0,45.0,13.0,4.0,0.0,1,1.0,6.5624933,6.0,2.1452549,3.0,1.3988969,a0bf13a8-f94a-484f-9da7-a5b29cbe1b6b
2.0,none,d1,formal,41.0,35.0,15.0,9.0,0.0,0,1.0,4.457699,7.0,2.473902,1.0,3.1024399,0cd1c34c-70a3-4c49-94cd-fc2c1e783f5e
28.0,rule,d1,formal,278.0,45.0,26.0,7.0,0.0,0,1.0,4.9033146,3.0,2.5470383,6.0,1.3779972,fd524b53-416b-4fd2-a716-72f2375a64d5
36.0,rule,d1,formal,25.0,65.0,25.0,4.0,0.0,1,1.0,3.4767318,5.0,3.747586,3.0,4.070707,9c0fc73d-74d0-4a38-8535-67b93fad157f
41.0,random,d2,formal,69.0,33.0,24.0,4.0,0.0,0,1.0,7.172017,6.0,3.614625,1.0,1.2786183,5e8377cb-9022-406d-ad29-0dbdad18b043
35.0,none,d2,formal,164.0,53.0,43.0,4.0,0.0,0,1.0,2.484883,6.0,2.5318222,3.0,1.4801829,82303a19-1620-4fa6-b9a8-bbf41407cf65
34.0,static,d1,formal,230.0,84.0,32.0,9.0,1.0,1,0.0,5.12915,2.0,2.47759,6.0,3.525708,43e8b80a-8556-46ce-a713-e40e713495fe
30.0,static,d2,formal,244.0,54.0,19.0,8.0,1.0,0,1.0,5.359693,6.0,2.2679582,2.0,1.262053,bbba6805-d7e7-40a4-8876-d37f570c65a6
32.0,rule,d1,formal,287.0,33.0,25.0,9.0,1.0,0,1.0,2.540427,6.0,3.338944,5.0,1.3406119,fe035045-0976-4162-bb5b-4230945efc1d
15.0,none,d1,formal,214.0,79.0,33.0,9.0,0.0,0,1.0,5.077656,7.0,6.579914,1.0,1.2080047,b73a30af-f1f4-4357-9d4e-3a428eae5e7a
23.0,static,d1,formal,229.0,57.0,14.0,8.0,1.0,0,1.0,4.689497,4.0,4.384151,5.0,1.7581561,2d12d147-f378-4311-937f-fec1498ec700
14.0,none,d2,formal,198.0,63.0,15.0,4.0,0.0,0,0.0,9.73015,7.0,2.4280498,1.0,1.6398749,9d2ba2b0-9c20-4bbc-b067-1f1891baac49
5.0,none,d1,formal,54.0,81.0,47.0,5.0,0.0,0,1.0,3.352695,5.0,6.590247,5.0,1.2731578,0dd9cc72-e9de-4776-96f9-79f7a5a9489c
19.0,random,d2,formal,260.0,54.0,34.0,7.0,1.0,0,1.0,2.484708,5.0,4.094954,1.0,1.391464,1d3d7394-bbec-4cee-9c5d-a5450ae5645a
4.0,rule,d2,formal,244.0,72.0,54.0,5.0,0.0,0,1.0,6.2951727,6.0,2.6367857,1.0,4.083949,e85d908e-9f6d-435a-baf3-946b6eb8343b
25.0,rule,d1,formal,36.0,58.0,19.0,5.0,1.0,0,1.0,3.371026,6.0,3.9910233,7.0,1.5724158,950d03e2-dd09-4047-a1f2-3d3db30f07c0
11.0,rule,d2,formal,227.0,45.0,28.0,7.0,0.0,0,1.0,6.450816,6.0,9.136454,2.0,1.6129608,133babae-0413-4664-92c4-6eac4e3da293
3.0,rule,d1,formal,64.0,39.0,24.0,5.0,1.0,1,1.0,3.199669,7.0,2.6125188,5.0,1.821769,f55bf1ea-ca84-4c78-9d72-464119c1b458
18.0,none,d2,formal,146.0,42.0,32.0,6.0,0.0,0,1.0,4.583871,5.0,1.9327111,3.0,1.1457279,f1561328-f75f-4fcf-9ef9-2b87c1dceff3
13.0,static,d2,formal,249.0,34.0,17.0,7.0,1.0,0,1.0,7.3997087,6.0,3.123575,6.0,10.351781,71a49bfe-dcf3-4ce6-b0e6-bb2065ed3fce
20.0,random,d2,formal,137.0,98.0,17.0,6.0,1.0,0,1.0,7.283998,6.0,1.624336,1.0,1.1557682,80947c40-3cce-4947-a544-123dd5db100b
10.0,rule,d1,formal,179.0,96.0,83.0,9.0,1.0,0,1.0,3.7931108,3.0,2.7214758,2.0,1.1256828,8c2df3e3-eda9-49f2-943a-00096cac19ed
29.0,rule,d2,formal,257.0,52.0,18.0,8.0,1.0,0,1.0,4.282733,7.0,1.5412169,6.0,1.311871,55de6784-b11f-4de5-92b4-914cb4233128
8.0,static,d2,formal,192.0,75.0,63.0,9.0,1.0,0,1.0,4.579803,6.0,1.644074,5.0,1.0978181,33a7f793-a879-436b-91b9-eb71df318c2f
17.0,static,d1,formal,247.0,23.0,14.0,4.0,1.0,0,1.0,3.053809,6.0,2.408966,2.0,1.048559,4583f272-85d7-4163-83a1-af3525823a10
40.0,static,d2,formal,73.0,37.0,22.0,6.0,1.0,0,1.0,7.506874,7.0,1.946352,2.0,1.3926041,d3202696-ca03-46e0-9d2f-4bb225a5d341
27.0,rule,d1,formal,31.0,88.0,14.0,6.0,0.0,0,1.0,7.609768,7.0,5.3130093,2.0,4.2965,9f01bca9-ac17-4173-8192-1cfafe89edd5
31.0,static,d2,formal,210.0,37.0,17.0,8.0,1.0,0,1.0,3.597665,5.0,4.959534,2.0,2.163034,b2860b61-3516-4691-8246-2d9b914dad78
1.0,none,d1,formal,182.0,66.0,38.0,5.0,0.0,0,1.0,4.36382,7.0,1.5392871,2.0,1.437526,1c82284c-7dff-4488-8781-2f6b1e9e6386
33.0,none,d1,formal,228.0,24.0,12.0,6.0,0.0,1,1.0,6.419179,6.0,5.0177574,6.0,2.067192,9b0024b1-0227-4bd1-a794-d38cd070d20f
22.0,static,d2,formal,272.0,37.0,17.0,4.0,1.0,1,1.0,2.144054,5.0,2.368881,2.0,2.265932,daed9487-2a69-46eb-9e0c-c74299c0a9cb
7.0,random,d1,formal,218.0,61.0,16.0,8.0,0.0,0,1.0,4.275378,6.0,2.965553,1.0,1.160907,c4ede545-f8dc-4cbf-8cdf-9cbfb2e38291
24.0,random,d1,formal,239.0,54.0,13.0,9.0,1.0,0,1.0,3.291127,2.0,2.011383,3.0,2.435265,ecff04ef-8dbc-4da6-854a-0c2f9097c1c8
16.0,random,d2,formal,66.0,87.0,58.0,5.0,0.0,0,1.0,2.6285098,4.0,2.5028,4.0,1.554388,36029b5e-fb51-44c9-ae20-aca3663559e0
26.0,random,d1,formal,169.0,77.0,32.0,3.0,0.0,0,0.0,3.6899881,5.0,2.25066,4.0,1.9999189,46d3ba7b-b20f-4f8f-aff9-344d91fb2dac
21.0,none,d2,formal,297.0,76.0,57.0,4.0,0.0,0,1.0,6.186466,3.0,1.9387746,1.0,1.2870679,68eb4c24-4748-4d3a-a375-15d81dfe9160
6.0,none,d1,formal,119.0,82.0,51.0,8.0,0.0,0,1.0,4.503112,5.0,3.231723,1.0,1.002495,b523f26d-3d79-4134-b1e9-b35366eaf3a2
2.0,none,d1,formal,164.0,66.0,28.0,9.0,0.0,0,1.0,4.11783,6.0,4.837706,1.0,1.1328359,cc75e279-a9d6-43b0-8a3f-c6156e4f71d0
28.0,rule,d1,formal,167.0,54.0,35.0,6.0,0.0,0,1.0,3.989404,4.0,2.5500627,5.0,1.9950264,a2acaf37-81fd-4d7d-ac34-d6dd6edc76d6
36.0,rule,d2,formal,64.0,45.0,15.0,5.0,0.0,1,1.0,1.7043118,4.0,2.732876,5.0,1.0887072,b2cb8c9c-15ea-499e-b789-93f7c34da34f
35.0,none,d2,formal,110.0,64.0,25.0,6.0,0.0,0,1.0,6.961718,5.0,3.065137,4.0,1.658328,5bfca4f4-40ad-4f09-b223-768900230fd9
34.0,static,d1,formal,156.0,99.0,14.0,3.0,1.0,0,1.0,5.835635,6.0,2.763108,7.0,1.2495699,8c053d86-6cb5-457c-a1b6-9cc19198abab
41.0,random,d1,formal,123.0,68.0,56.0,7.0,0.0,0,1.0,9.947318,5.0,3.1579108,1.0,3.372338,85774117-8b32-45a8-bc70-a61654ba5a0a
30.0,static,d2,formal,252.0,47.0,26.0,3.0,1.0,1,1.0,5.722462,6.0,2.2679582,2.0,1.262053,559b4382-41e1-487f-987b-fb0964521f68
15.0,none,d1,formal,144.0,37.0,27.0,5.0,0.0,1,1.0,2.2409549,7.0,1.6472833,1.0,1.6464503,7a885e3c-8902-41e6-ab1d-1d68bc62b59c
32.0,rule,d2,formal,236.0,86.0,21.0,8.0,1.0,0,1.0,4.090262,5.0,2.7176158,5.0,1.9508729,1d6aa067-ea31-4e71-8571-a583f324424b
23.0,static,d2,formal,117.0,56.0,44.0,3.0,1.0,1,1.0,6.026902,4.0,1.9592671,4.0,2.021271,9dbf5d9d-b7f5-4f3b-9832-700edfee1cf1
11.0,rule,d1,formal,52.0,99.0,17.0,9.0,0.0,0,1.0,3.856882,5.0,3.109347,3.0,2.0376902,350c2fd4-9a93-415a-9d87-44ee851ac50d
19.0,random,d2,formal,295.0,44.0,14.0,5.0,0.0,1,1.0,3.8130763,3.0,2.237104,1.0,1.0752442,c5be8506-2197-49a4-a826-5243eed03788
4.0,rule,d2,formal,18.0,53.0,24.0,5.0,0.0,0,1.0,5.628101,6.0,3.451138,1.0,3.9190907,79defb4f-e136-410f-810e-4e69e5c8dbc5
5.0,none,d2,formal,129.0,27.0,13.0,7.0,0.0,1,1.0,1.9855812,4.0,4.472093,2.0,6.673823,3bd54ce0-1016-4015-8e57-91b740ba6568
14.0,none,d1,formal,269.0,49.0,16.0,3.0,0.0,1,1.0,5.075446,7.0,2.634862,4.0,1.622879,2fb35fe6-ea3c-43ef-b8f1-8e9ac556e7fd
25.0,rule,d2,formal,79.0,59.0,25.0,6.0,0.0,0,1.0,7.639722,5.0,2.724236,5.0,1.6293843,b3854c1d-08a9-41bf-9ef9-dc1182970e0e
18.0,none,d1,formal,23.0,24.0,16.0,4.0,0.0,1,1.0,7.044803,5.0,3.2694528,4.0,3.508689,e4e6c8e2-ec7a-413e-8b31-69ff29149da9
3.0,rule,d1,formal,69.0,39.0,22.0,8.0,1.0,0,1.0,2.4661329,7.0,2.6125188,5.0,1.821769,0b6867a8-edea-4e10-85c3-df6336617bd7
10.0,rule,d2,formal,271.0,44.0,25.0,8.0,0.0,0,1.0,2.888171,4.0,2.2555242,3.0,3.6712718,4ad84e6e-bd83-4641-80ca-20dad3e98532
29.0,rule,d1,formal,131.0,87.0,62.0,8.0,0.0,0,1.0,8.101095,4.0,3.286294,5.0,1.5261278,52453afd-efa3-4f45-bd69-2bd80d02b1e2
20.0,random,d2,formal,197.0,44.0,16.0,9.0,0.0,0,1.0,7.164503,7.0,2.136112,1.0,1.580519,ebcb9efb-3911-4865-b2f9-e1bc8b646376
13.0,static,d1,formal,77.0,22.0,16.0,3.0,1.0,1,1.0,4.9449396,7.0,2.412667,7.0,21.263758,81d00f3a-848a-4445-8b7d-49a3503f027b
17.0,static,d2,formal,24.0,26.0,19.0,5.0,1.0,0,1.0,2.5717733,6.0,2.17043,2.0,1.0378671,3d8e0116-3a0f-46ca-b5a6-eb381125b85c
8.0,static,d2,formal,8.0,45.0,27.0,8.0,1.0,0,1.0,13.749274,6.0,3.0466642,5.0,3.2447376,95a8741b-c39f-45b8-836f-fede0eb01e9a
40.0,static,d2,formal,102.0,79.0,27.0,5.0,1.0,0,1.0,3.9480162,7.0,1.8300071,2.0,1.6399171,3d148303-cb7e-40c1-a40c-17b82e903a2e
27.0,rule,d1,formal,21.0,69.0,43.0,3.0,0.0,0,1.0,4.9113092,5.0,5.058812,1.0,5.728324,7f5ae020-49f2-4b50-802b-e474bdad3926
1.0,none,d1,formal,131.0,99.0,38.0,7.0,0.0,0,1.0,6.2818937,6.0,2.212436,2.0,1.644167,058c309b-9022-4369-82c4-291305f1febb
31.0,static,d2,formal,274.0,93.0,69.0,7.0,1.0,0,1.0,8.601709,4.0,2.964215,3.0,3.5467637,a3b75f84-21b6-49a3-a17d-8eee7b159534
33.0,none,d1,formal,175.0,56.0,39.0,6.0,0.0,0,1.0,12.341049,6.0,2.431443,6.0,1.2303948,5efafdac-d823-4434-9d0e-1c8385ae51dd
22.0,static,d1,formal,185.0,92.0,72.0,9.0,1.0,0,1.0,4.196025,5.0,3.620922,4.0,2.137499,7c9ce405-32f4-49d7-9119-4dad9740b138
7.0,random,d2,formal,44.0,69.0,35.0,9.0,1.0,0,1.0,4.839107,6.0,3.392231,2.0,1.079906,7e7d65cd-cad8-4ac0-833c-44a74e741b80
24.0,random,d1,formal,28.0,65.0,54.0,3.0,1.0,1,0.0,3.965035,5.0,3.733748,6.0,2.9572031,53410103-066b-48a0-b7da-4a7adeb53f6a
16.0,random,d1,formal,300.0,59.0,27.0,4.0,1.0,1,1.0,14.297107,1.0,2.8798547,6.0,2.0460289,bcd26f79-afd9-4fd6-8fe2-ef6fde13fbcc
21.0,none,d1,formal,126.0,69.0,27.0,7.0,0.0,1,1.0,3.8166811,4.0,3.752774,1.0,1.6528871,8a8219b6-2e1f-48a1-b566-5a3ae4ae8961
26.0,random,d1,formal,183.0,55.0,37.0,6.0,0.0,1,1.0,24.112625,6.0,2.682625,3.0,5.4590836,e5e9c5b3-fac6-4cad-8287-57bd0919e2dc
2.0,none,d2,formal,23.0,97.0,86.0,3.0,0.0,0,1.0,5.4245896,6.0,2.583744,1.0,1.1154828,463ff852-516c-4621-a3f7-f789517d8993
6.0,none,d2,formal,211.0,85.0,61.0,3.0,0.0,1,1.0,8.565075,5.0,2.6031182,1.0,1.159678,9da4e43d-2a5d-4dd8-8308-af69e7b51fdf
28.0,rule,d2,formal,218.0,92.0,16.0,8.0,0.0,0,1.0,5.834253,4.0,1.942637,5.0,1.3217978,7afd9c11-a5a4-4638-be09-d77a11c65f8c
36.0,rule,d2,formal,135.0,77.0,22.0,4.0,0.0,0,1.0,2.580103,2.0,2.0134718,2.0,1.1859679,b3ccc00e-83ff-458b-bd74-c1e5e57c550b
34.0,static,d1,formal,18.0,53.0,37.0,8.0,1.0,1,1.0,5.109,7.0,4.6560526,7.0,5.257672,5b564d6e-089c-429f-94bd-bc68d7d7b7f0
35.0,none,d1,formal,273.0,73.0,11.0,5.0,0.0,0,1.0,4.1643963,5.0,2.6527162,1.0,1.7727892,16178fbf-eee9-4a79-8ca6-3c79a022c9be
41.0,random,d2,formal,281.0,36.0,16.0,3.0,1.0,0,1.0,3.3324862,4.0,3.1373441,1.0,1.1174111,98096e63-53da-4628-bcf0-0739a36f67e6
30.0,static,d2,formal,112.0,69.0,39.0,7.0,1.0,0,1.0,2.838015,7.0,2.5545442,3.0,1.692522,a633c9f7-037b-4319-a9c2-11dbfae98a4e
32.0,rule,d1,formal,99.0,73.0,39.0,4.0,0.0,0,1.0,6.302804,6.0,5.568078,6.0,1.772927,7230e210-5e41-4fa2-880e-bea2f1ad8abd
23.0,static,d1,formal,122.0,51.0,23.0,9.0,1.0,0,1.0,5.862803,6.0,2.2471452,5.0,1.7213428,2e327311-cead-4fae-a1ce-505e1277d5f6
15.0,none,d1,formal,218.0,37.0,24.0,5.0,0.0,0,1.0,4.353945,7.0,6.579914,1.0,1.2080047,fe1028c0-65f7-4634-b430-e939468360ed
4.0,rule,d2,formal,70.0,84.0,67.0,3.0,0.0,0,1.0,5.594745,6.0,3.573538,2.0,2.672119,2acdd9a0-be54-404f-b7b7-40db8636fd06
19.0,random,d2,formal,30.0,26.0,13.0,4.0,0.0,0,1.0,3.5368361,4.0,2.822249,1.0,7.238829,e20c0eb7-b633-40eb-af55-781f62e68186
11.0,rule,d2,formal,93.0,71.0,52.0,4.0,1.0,0,1.0,4.20495,6.0,3.634507,2.0,1.5720751,6ddc7003-8afe-430b-8d59-79b4ee1bbba4
5.0,none,d2,formal,197.0,25.0,14.0,4.0,0.0,0,1.0,1.8184738,3.0,1.9163921,3.0,39.81783,7b97bc10-9f4b-42c8-8a12-77435cdee280
14.0,none,d1,formal,171.0,93.0,19.0,7.0,0.0,0,1.0,9.255447,7.0,2.967697,3.0,1.553091,cf7b67ed-3604-465c-b497-54ca626df45f
3.0,rule,d2,formal,182.0,22.0,19.0,5.0,0.0,0,1.0,3.2730138,7.0,3.432224,7.0,3.512445,8fac61a7-d6b6-481e-a772-4a8e97cbed11
18.0,none,d1,formal,11.0,56.0,43.0,4.0,0.0,0,1.0,5.83605,5.0,3.2694528,4.0,3.508689,b734890f-3fff-403b-937e-99982691b2da
25.0,rule,d1,formal,254.0,43.0,34.0,6.0,0.0,0,1.0,3.993111,3.0,4.715674,3.0,5.522695,4deea94d-26cb-4725-aafb-c35cb12dde7b
29.0,rule,d1,formal,241.0,34.0,23.0,4.0,0.0,0,1.0,4.8265963,3.0,2.8108187,7.0,2.9442732,43cf954b-0a4a-4c7b-95ca-d1e256c315d2
10.0,rule,d2,formal,123.0,92.0,29.0,9.0,1.0,1,1.0,7.2667,5.0,14.745698,2.0,6.7839527,47aa34c7-e680-4fd0-a0de-22ce3a1eba33
20.0,random,d2,formal,19.0,91.0,85.0,4.0,1.0,0,1.0,2.393193,5.0,2.77488,1.0,2.2698848,a5efeaa8-04a5-4179-b1b9-4723cf4ffeee
17.0,static,d1,formal,211.0,32.0,29.0,9.0,1.0,0,1.0,4.3035927,6.0,1.844815,2.0,1.3658798,78ebac36-f11c-4b6d-9f4c-bb0290fafff1
13.0,static,d2,formal,179.0,94.0,46.0,4.0,1.0,1,1.0,8.058496,7.0,6.32662,5.0,1.700567,e30567d5-ba7e-429b-bfff-82fafb5de2ca
8.0,static,d2,formal,106.0,59.0,43.0,4.0,1.0,1,1.0,4.954711,6.0,1.696723,6.0,1.046804,de4fb826-1b09-4507-9d26-81f4873d3ffa
40.0,static,d2,formal,8.0,64.0,32.0,7.0,1.0,0,1.0,11.232521,7.0,3.787135,1.0,4.021516,6868449a-506e-49c4-b96c-7728add03301
1.0,none,d1,formal,281.0,65.0,36.0,3.0,0.0,0,1.0,3.89722,6.0,2.7435648,3.0,1.7842121,336c7665-8849-407d-b94f-ceceea3e3f39
27.0,rule,d2,formal,73.0,64.0,27.0,4.0,0.0,0,1.0,4.239148,7.0,3.994743,1.0,2.142123,d9dce63c-a084-4e3d-9d38-c3d29cf48467
31.0,static,d2,formal,120.0,84.0,33.0,6.0,1.0,0,1.0,5.168859,5.0,5.637684,4.0,2.822262,597b9a12-bccb-4649-8f2b-bb3e5ff6158d
33.0,none,d1,formal,298.0,73.0,28.0,5.0,0.0,1,1.0,6.516095,6.0,19.626783,7.0,1.1619842,25ec2353-b37c-4b46-a614-12c89d131652
